INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50702003	5	7	2	3	Gem6_1_5	1	H°ng Tinh ThÕch (c¤p 7)	"Bäo ThÕch màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p."	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	5	2004	1
50702004	5	7	2	4	Gem6_1_6	1	Løc Tinh ThÕch (c¤p 7)	"Tinh ThÕch màu xanh lá, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p."	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	6	2004	1
50702005	5	7	2	5	Gem6_2_5	1	Thu¥n t¸nh hoàng tinh thÕch (c¤p 7)	"Thu¥n T¸nh Hoàng Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	14	2004	1
50702006	5	7	2	6	Gem6_2_9	1	Thu¥n t¸nh lam tinh thÕch (c¤p 7)	"Thu¥n T¸nh Lam Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	15	2004	1
50702007	5	7	2	7	Gem6_2_13	1	Thu¥n t¸nh h°ng tinh thÕch (c¤p 7)	"Thu¥n T¸nh H°ng Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	16	2004	1
50702008	5	7	2	8	Gem6_2_6	1	Thu¥n t¸nh løc tinh thÕch (c¤p 7)	"Thu¥n T¸nh Løc Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	17	2004	1
50702009	5	7	2	9	LiJinGem6_1_3	1	Hoàng Tinh ThÕch-Thông Bäo (c¤p 7)	"Tinh ThÕch màu vàng, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	3	2004	1
50702010	5	7	2	10	LiJinGem6_1_4	1	Lam Tinh ThÕch-Thông Bäo (c¤p 7)	"Tinh ThÕch màu xanh lam, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	4	2004	1
50702011	5	7	2	11	LiJinGem6_1_5	1	H°ng Tinh ThÕch-Thông Bäo (c¤p 7)	"Bäo ThÕch màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	5	2004	1
50702012	5	7	2	12	LiJinGem6_1_6	1	Løc Tinh ThÕch-Thông Bäo (c¤p 7)	"Tinh ThÕch màu xanh lá, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 7#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	6	2004	1
50702013	5	7	2	13	LiJinGem6_2_5	1	Thu¥n T¸nh Hoàng Tinh ThÕch-Thông Bäo (c¤p 7)	"Hoàng Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	14	2004	1
50702014	5	7	2	14	LiJinGem6_2_9	1	Thu¥n T¸nh Lam Tinh ThÕch-Thông Bäo (c¤p 7)	"Thu¥n T¸nh Lam Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	15	2004	1
50702015	5	7	2	15	LiJinGem6_2_13	1	Thu¥n T¸nh H°ng Tinh ThÕch-Thông Bäo (c¤p 7)	"H°ng Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	16	2004	1
50702016	5	7	2	16	LiJinGem6_2_6	1	Thu¥n T¸nh Løc Tinh ThÕch-Thông Bäo (c¤p 7)	"Løc Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Trí Tu®	17	2004	1
50703001	5	7	3	1	Gem6_1_2	1	TØ Ng÷c (c¤p 7)	"Bäo ThÕch màu tím, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy«n Chinh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2889	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Huy«n Vi	7	2004	1
50703002	5	7	3	2	LiJinGem6_1_2	1	TØ Ng÷c-Thông Bäo (c¤p 7)	"Bäo ThÕch màu tím, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy«n Chinh Bäo ThÕch#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	100000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2889	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Huy«n Vi	7	2004	1
50704002	5	7	4	2	Gem6_1_8	1	Biªn ThÕch (c¤p 7)	"Bäo thÕch có th¬ biªn s¡c, dß¾i ánh m£t tr¶i có màu xanh lá, dß¾i ánh ðèn có màu ðö, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GHuy­n minh bäo thÕch"	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Äo Minh	8	2004	1
50704003	5	7	4	3	LiJinGem6_1_8	1	Biªn ThÕch-Thông Bäo (c¤p 7)	"Bäo thÕch có th¬ biªn s¡c, dß¾i ánh m£t tr¶i có màu xanh lá, dß¾i ánh ðèn có màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy­n Minh Bäo ThÕch#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	250000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFCC	Bäo ThÕch Äo Minh	8	2004	1
50711001	5	7	11	1	Gem6_1_9	1	ThÕch LñuThÕch (c¤p 7)	"Do r¤t gi¯ng hÕt lñu chín nên có tên ðó, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo thÕch sinh m®nh"	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2584	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	7	2004	1
50711002	5	7	11	2	Gem6_1_12	1	Tiêm Tinh ThÕch (c¤p 7)	"Bäo thÕch ða s¡c tuy®t ð©p, có th¬ khäm lên trang b¸ có tính phòng thü (Y phøc, Hµ Thü, Mû, Hµ Khiên, Hài, Yêu Ð¾i, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo thÕch sinh m®nh"	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2584	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	11	2004	1
